id,name,category,tid,info_tid,subtitle_tid,build_cost,hit_points,width,height,build_time_d,build_time_h,build_time_m,build_time_s,requier_town_hall_level,max_stored_resource,produces_resource,resource_per_hour,resource_max,unit_space,unit_production,unit_upgrades,regen_time,defense_value,attack_range,attack_speed,damage,air_targets,ground_targets,min_attack_range,damage_radius,damage_spread,push_back,creates_artifacts,artifact_type,artifact_capacity,deepsea_resource_reward,deepsea_common_artifact_chance,deepsea_rare_artifact_chance,deepsea_epic_artifact_chance,deepsea_random_factor,deepsea_price,is_map_room,starting_energy,max_energy,energy_gain,is_vault,is_hero_house,landing_boats,can_not_move,is_global_building,explorable_regions,reload_time,shots_before_reload,resource_protection_percent,damage_over_five_seconds,counters_armored,xp_gain,swf,export_name,export_name_npc,export_name_construction,model_name,texture_name,mesh_name,width,height,icon,export_name_build_anim,destroy_effect,attack_effect,attack_effect2,hit_effect,projectile,export_name_damaged,export_name_base,export_name_base_npc,pickup_effect,placing_effect,defender_character,defender_count,defender_z,export_name_tiggered,miss_effect,building_ready_effect,export_name_boss,proj_skewing,proj_y_scaling
133,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"360000,218000,62000",3200,3,3,0,16,0,0,13,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,40,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
134,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"520000,450000,125000",3500,3,3,0,22,0,0,14,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,46,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
135,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"910000,700000,254000",3800,3,3,1,8,0,0,15,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,56,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
136,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"1330000,1190000,520000",4100,3,3,1,18,0,0,16,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,64,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
137,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"1940000,1600000,1010000",4500,3,3,2,0,0,0,17,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,69,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
138,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"2430000,2220000,1460000",4900,3,3,2,4,0,0,18,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,72,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
139,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"2810000,2740000,2150000",5300,3,3,2,8,0,0,19,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,74,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
140,Map Room,Army,TID_BUILDING_MAP_ROOM,TID_MAP_ROOM_INFO,TID_MAP_ROOM_SUBTITLE,"3200000,3200000,3200000",5800,3,3,2,16,0,0,20,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,80,,map_room_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
141,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"3000,0,0",1400,3,3,0,0,30,0,5,,,,,,,,12,,,,,,,,,,,true,,3,,,,,,,,,,,,,,,,,,,,,false,7,sc/in-game.sc,artifact_workshop_lvl1,,gen_build_4,,,,4,4,,gen_construction_4,Building Destroyed,,,,,gen_destroyed_4,reef_b_base_artisan,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
142,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"29400,5900,0",1800,3,3,0,4,0,0,7,,,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,20,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
143,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"88000,21000,5600",2300,3,3,0,8,0,0,9,,,,,,,,14,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,28,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
144,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"320000,151000,40000",2900,3,3,0,16,0,0,12,,,,,,,,15,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,40,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
145,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"670000,580000,161000",3600,3,3,1,6,0,0,14,,,,,,,,16,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,54,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
146,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"1710000,1530000,670000",4500,3,3,2,6,0,1,16,,,,,,,,17,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,73,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
147,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"3060000,2790000,1830000",5700,3,3,2,18,0,2,18,,,,,,,,18,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,81,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
148,Artifact Workshop,Army,TID_BUILDING_ARTIFACT_WORKSHOP,TID_ARTIFACT_WORKSHOP_INFO,TID_ARTIFACT_WORKSHOP_SUBTITLE,"3900000,3900000,3900000",7200,3,3,3,6,0,3,20,,,,,,,,19,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,88,,artifact_workshop_lvl1,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
149,Common Artifact,Artifact,TID_BUILDING_ARTIFACT1,TID_ARTIFACT1_INFO,TID_ARTIFACT1_SUBTITLE,"0,0,0,0,0",0,1,1,,,0,0,1,,,,,,,,20,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,false,,sc/in-game.sc,artifact_common_green,,gen_build_2,,,,2,2,,gen_construction_3,Building Destroyed,,,,,gen_destroyed_2,reef_b_base_artifact_c,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
150,Rare Artifact,Artifact,TID_BUILDING_ARTIFACT2,TID_ARTIFACT1_INFO,TID_ARTIFACT1_SUBTITLE,"0,0,0,0,0",0,1,1,,,0,0,1,,,,,,,,25,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,false,,sc/in-game.sc,artifact_rare_green,,gen_build_2,,,,2,2,,gen_construction_3,Building Destroyed,,,,,gen_destroyed_2,reef_b_base_artifact_r,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
151,Epic Artifact,Artifact,TID_BUILDING_ARTIFACT3,TID_ARTIFACT1_INFO,TID_ARTIFACT1_SUBTITLE,"0,0,0,0,0",0,1,1,,,0,0,1,,,,,,,,30,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,false,,sc/in-game.sc,artifact_epic_green,,gen_build_2,,,,2,2,,gen_construction_3,Building Destroyed,,,,,gen_destroyed_2,reef_b_base_artifact_e,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
152,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"50,0,0",0,2,2,0,0,1,0,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12,9999,3,,,,true,,,,,,,false,1,sc/in-game.sc,gunboat_lvl1,,empty_state,model/gunboat.sbm:3,model/gunboat.pvr,gunboat_lvl1Mesh,4,4,,empty_state,Building Destroyed,,,,,destroyed_state,empty_state,,Water Craft Pickup,Water Craft Placing,,,,,,Gunboat Ready,,-1,-1
153,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"180,0,0",0,2,2,0,0,2,0,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,14,9999,3,,,,,,,,,,,,1,,,,,,model/gunboat_lvl2.pvr,gunboat_lvl2Mesh,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
154,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"1240,0,0",0,2,2,0,0,30,0,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,16,9999,3,,,,,,,,,,,,7,,,,,,model/gunboat_lvl3.pvr,gunboat_lvl3Mesh,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
155,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"4500,0,0",0,2,2,0,1,45,0,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,18,9999,3,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
156,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"10000,0,0",0,2,2,0,3,0,0,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,20,9999,3,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
157,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"19800,0,0",0,2,2,0,3,45,0,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,22,9999,3,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
158,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"26400,4600,0",0,2,2,0,4,0,0,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,24,9999,3,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
159,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"40000,7900,0",0,2,2,0,5,0,0,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,26,9999,3,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
160,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"66000,14600,0",0,2,2,0,7,0,0,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,28,9999,3,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
161,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"105000,24900,6600",0,2,2,0,8,0,0,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,30,9999,3,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
162,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"166000,42000,13400",0,2,2,0,12,0,0,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,32,9999,3,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
163,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"228000,82000,23800",0,2,2,0,14,0,0,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,34,9999,3,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
164,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"350000,163000,43000",0,2,2,0,16,0,0,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,36,9999,3,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
165,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"490000,297000,84000",0,2,2,0,22,0,0,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,38,9999,3,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
166,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"690000,600000,166000",0,2,2,1,6,0,0,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,9999,3,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
167,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"1200000,910000,330000",0,2,2,1,18,0,0,15,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,42,9999,3,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
168,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"1710000,1530000,670000",0,2,2,2,6,0,0,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,44,9999,3,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
169,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"2450000,2020000,1280000",0,2,2,2,12,0,0,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,46,9999,3,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
170,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"3030000,2760000,1810000",0,2,2,2,18,0,0,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,49,9999,3,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
171,Gunboat,Misc,TID_BUILDING_GUNSHIP,TID_BUILDING_GUNSHIP_INFO,TID_BUILDING_GUNSHIP_SUBTITLE,"3400000,3300000,2630000",0,2,2,2,22,0,0,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,50,9999,3,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunboat Ready,,,
172,Barrels,Npc,TID_AI_HUT,TID_AI_HUT_INFO,TID_AI_HUT_SUBTITLE,"30,30,30",320,2,2,,,5,0,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,sc/in-game.sc,npc_barrels,,generic_construction_state3,,,,2,2,,upgrade_state,Empire Bunker Destroyed,,,,,gen_destroyed_2,reef_b_base_barrels,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
173,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"150,0,0",0,2,2,0,0,0,3,1,,,,,5,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,false,1,sc/in-game.sc,boat_lvl1,,empty_state,model/landing_ship.sbm:7,model/landing_ship.pvr,landing_boat_lvl1Mesh,3,3,,empty_state,Building Destroyed,,,,,gen_destructed_state5,empty_state,,Water Craft Pickup,Water Craft Placing,,,,,,Landingcraft Ready,,-1,-1
174,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"250,0,0",0,2,2,0,0,2,0,1,,,,,6,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,boat_lvl2,,,,model/landing_ship.pvr,landing_boat_lvl2Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
175,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"3200,0,0",0,2,2,0,0,45,0,3,,,,,7,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,boat_lvl3,,,,model/landing_ship.pvr,landing_boat_lvl3Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
176,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"9400,0,0",0,2,2,0,1,30,0,4,,,,,8,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,boat_lvl4,,,,model/landing_ship.pvr,landing_boat_lvl4Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
177,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"18300,0,0",0,2,2,0,2,0,0,5,,,,,9,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,boat_lvl4,,,,model/landing_ship.pvr,landing_boat_lvl4Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
178,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"24400,4300,0",0,2,2,0,2,30,0,6,,,,,10,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,boat_lvl4,,,,model/landing_ship.pvr,landing_boat_lvl4Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
179,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"37000,7400,0",0,2,2,0,3,0,0,7,,,,,11,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,boat_lvl4,,,,model/landing_ship.pvr,landing_boat_lvl4Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
180,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"62000,13500,0",0,2,2,0,4,0,0,8,,,,,12,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,boat_lvl4,,,,model/landing_ship.pvr,landing_boat_lvl4Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
181,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"97000,23100,6200",0,2,2,0,5,0,0,9,,,,,13,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,boat_lvl4,,,,model/landing_ship.pvr,landing_boat_lvl4Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
182,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"154000,39000,12500",0,2,2,0,7,0,0,10,,,,,14,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,boat_lvl10,,,,model/landing_ship.pvr,landing_boat_lvl10Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
183,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"212000,77000,22100",0,2,2,0,8,0,0,11,,,,,15,15,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,boat_lvl10,,,,model/landing_ship.pvr,landing_boat_lvl10Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
184,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"320000,151000,40000",0,2,2,0,8,0,0,12,,,,,16,16,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,boat_lvl10,,,,model/landing_ship.pvr,landing_boat_lvl10Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
185,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"460000,276000,79000",0,2,2,0,12,0,0,13,,,,,17,17,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,boat_lvl10,,,,model/landing_ship.pvr,landing_boat_lvl10Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
186,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"640000,560000,155000",0,2,2,0,16,0,0,14,,,,,18,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,boat_lvl10,,,,model/landing_ship.pvr,landing_boat_lvl10Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
187,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"1120000,850000,310000",0,2,2,0,22,0,0,15,,,,,19,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,boat_lvl15,,,,model/landing_ship_3.pvr,landing_boat_lvl15Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
188,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"1590000,1430000,620000",0,2,2,1,6,0,0,16,,,,,20,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,boat_lvl15,,,,,landing_boat_lvl15Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
189,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"2290000,1890000,1200000",0,2,2,1,10,0,0,17,,,,,21,21,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,boat_lvl15,,,,,landing_boat_lvl15Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
190,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"2830000,2580000,1690000",0,2,2,1,12,0,0,18,,,,,22,22,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,boat_lvl15,,,,,landing_boat_lvl15Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
191,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"3200000,3130000,2460000",0,2,2,1,14,0,0,19,,,,,23,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,boat_lvl15,,,,,landing_boat_lvl15Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
192,Boat,Army,TID_BUILDING_LANDING_SHIP,TID_BUILDING_LANDING_SHIP_INFO,TID_BUILDING_LANDING_SHIP_SUBTITLE,"3600000,3600000,3600000",0,2,2,1,20,0,0,20,,,,,24,24,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,boat_lvl20,,,,,landing_boat_lvl20Mesh,,,,,,,,,,,,,,,,,,,,Landingcraft Ready,,,
193,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"2600,0,0",1200,3,3,0,0,45,0,4,,,,,,,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,sc/in-game.sc,laboratory_lvl1,,gen_build_4,,,,4,4,,gen_construction_4,Building Destroyed,,,,,gen_destroyed_4,laboratory_base,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
194,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"10000,0,0",1300,3,3,0,2,0,0,5,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,laboratory_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
195,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"19800,3500,0",1400,3,3,0,3,30,0,6,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,laboratory_lvl3,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
196,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"29400,5900,0",1500,3,3,0,4,0,0,7,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,laboratory_lvl4,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
